date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2016-02-09,75,3,329.1364949280054,14.585714285714285,14.935714285714287,0.0,119.0,213.0,156.0,166.0,150.0,132.375,22.84616338929792
2016-02-16,53,2,250.36485208349447,16.75714285714286,8.392857142857142,0.3,75.0,119.0,213.0,156.0,166.0,132.28846153846155,-10.465397346417605
2016-02-23,38,2,345.0780772957265,18.185714285714287,12.757142857142856,25.200000000000003,53.0,75.0,119.0,213.0,156.0,131.92307692307693,-21.77054782572287
2016-03-01,105,3,328.67799948553056,18.5,8.507142857142858,0.0,38.0,53.0,75.0,119.0,213.0,132.0480769230769,-13.646211125540946
2016-03-08,37,1,314.82171896457714,18.1,12.871428571428572,0.0,105.0,38.0,53.0,75.0,119.0,132.00961538461542,10.096715318230705
2016-03-15,66,1,187.83679965065738,18.428571428571427,16.314285714285717,11.4,37.0,105.0,38.0,53.0,75.0,131.54807692307693,-16.31099926363866
2016-03-22,136,1,391.95256049918856,17.328571428571426,13.214285714285714,1.3,66.0,37.0,105.0,38.0,53.0,130.5,0.44154256474838216
2016-03-29,160,1,350.3826190126351,18.414285714285715,14.357142857142858,0.8,136.0,66.0,37.0,105.0,38.0,129.16346153846155,16.88318695723799
2016-04-05,105,1,440.65015732335564,19.2,8.735714285714286,0.0,160.0,136.0,66.0,37.0,105.0,129.8173076923077,32.64534417024041
2016-04-12,143,1,203.54175381900433,21.428571428571427,10.8,21.400000000000002,105.0,160.0,136.0,66.0,37.0,130.9903846153846,-2.919421693680227
2016-04-19,127,4,298.4194456687624,19.857142857142854,10.114285714285714,7.1,143.0,105.0,160.0,136.0,66.0,131.17307692307693,8.983761160347846
2016-04-26,163,4,286.8660532305811,23.47142857142857,10.457142857142857,0.3,127.0,143.0,105.0,160.0,136.0,130.14423076923077,4.858097860529761
2016-05-03,116,4,269.4393617719913,22.057142857142853,12.757142857142856,0.0,163.0,127.0,143.0,105.0,160.0,128.42307692307693,12.302947381224486
2016-05-10,124,3,337.28538930397275,21.571428571428566,12.757142857142856,1.5,116.0,163.0,127.0,143.0,105.0,126.5769230769231,-19.9925877134654
2016-05-17,109,3,246.00093016376852,25.571428571428573,10.114285714285714,0.3,124.0,116.0,163.0,127.0,143.0,124.31730769230771,-13.615045885078361
2016-05-24,99,4,304.0305653202886,22.599999999999998,11.607142857142858,4.1,109.0,124.0,116.0,163.0,127.0,122.64423076923079,-7.878529697716953
2016-05-31,197,4,186.44626581374865,23.400000000000002,12.192857142857145,0.8,99.0,109.0,124.0,116.0,163.0,120.97115384615384,-11.494577612919644
2016-06-07,109,4,299.49091352893635,26.114285714285717,10.0,0.0,197.0,99.0,109.0,124.0,116.0,119.90384615384616,26.193861651364838
2016-06-14,143,4,311.05292367801707,25.62857142857143,11.828571428571427,0.0,109.0,197.0,99.0,109.0,124.0,119.14423076923077,-4.848468315119918
2016-06-21,87,4,250.21719197175858,26.599999999999998,9.878571428571428,0.0,143.0,109.0,197.0,99.0,109.0,117.82692307692308,-0.3907982816046615
2016-06-28,82,4,190.66072179776808,27.55714285714286,12.178571428571429,0.8999999999999999,87.0,143.0,109.0,197.0,99.0,116.50000000000001,-15.026076966038131
2016-07-05,72,4,248.18695428844677,27.78571428571429,12.87142857142857,0.0,82.0,87.0,143.0,109.0,197.0,114.52884615384616,-6.632509496625461
2016-07-12,37,4,203.8580739779587,28.32857142857143,11.385714285714286,0.0,72.0,82.0,87.0,143.0,109.0,121.27831912602056,-27.741971479476028
2016-07-19,106,4,203.14158359573332,27.857142857142858,9.65,0.0,37.0,72.0,82.0,87.0,143.0,120.85319237664939,-58.66823355514477
2016-07-26,168,4,188.19463823458014,27.800000000000004,10.335714285714287,0.0,106.0,37.0,72.0,82.0,87.0,120.4280656272782,-37.83167511799296
2016-08-02,191,4,198.84217082760918,28.1,8.964285714285714,0.0,168.0,106.0,37.0,72.0,82.0,120.00293887790701,7.729242293517808
2016-08-09,79,4,195.3590021704918,28.428571428571434,11.592857142857143,0.0,191.0,168.0,106.0,37.0,72.0,119.57781212853584,26.655642009371537
2016-08-16,102,4,206.70080320383815,28.800000000000004,9.65,0.0,79.0,191.0,168.0,106.0,37.0,119.15268537916467,-28.27316189468422
2016-08-23,159,4,366.0384941686926,28.414285714285715,7.707142857142857,0.0,102.0,79.0,191.0,168.0,106.0,118.72755862979349,-16.94555554232972
2016-08-30,122,4,175.79121628399915,29.057142857142857,8.507142857142856,0.0,159.0,102.0,79.0,191.0,168.0,118.30243188042232,10.869230297204261
2016-09-06,112,4,176.49892546568225,27.714285714285715,9.192857142857141,0.0,122.0,159.0,102.0,79.0,191.0,117.87730513105114,4.414785367507466
2016-09-13,59,4,179.12926643453048,27.400000000000002,8.507142857142856,0.0,112.0,122.0,159.0,102.0,79.0,117.45217838167996,-2.042864690394435
2016-09-20,71,4,289.3895129962328,27.328571428571426,8.507142857142856,0.0,59.0,112.0,122.0,159.0,102.0,117.02705163230878,-21.032566030347635
