actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Syrian government and affiliated militias,Raqqa,7/29/16,Warplane shelling,0,0,3,0
Syrian government and affiliated militias,Sweida,5/17/16,Shooting,0,0,3,0
Syrian government and affiliated militias,Unknown,7/28/16,Detention - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/9/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/24/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/4/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/6/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/9/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/13/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,5/9/16,Kidnapping - Execution,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,5/23/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/28/16,Shelling,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/9/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/11/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/25/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/30/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/2/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/3/16,Shooting,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/24/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/26/16,Shelling,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/30/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/4/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/6/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/12/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/14/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/26/16,Shelling,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/1/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/3/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/8/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/19/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/23/16,Explosion,3,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/26/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/20/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/27/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/15/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/19/16,Shooting,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,5/7/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,6/23/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,10/13/16,Siege,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,12/28/16,Field Execution,3,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/21/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/25/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,4/6/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,4/20/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,6/12/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,8/29/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,12/6/16,Shooting,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/15/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,9/13/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,10/19/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,12/11/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,1/5/16,Kidnapping - Execution,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/3/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/11/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/13/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/27/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/8/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/30/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/1/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/7/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/12/16,Shooting,3,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/22/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/23/16,Kidnapping - Execution,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/31/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/3/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/4/16,Shelling,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/13/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/17/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/19/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/22/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,7/2/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,7/11/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,7/24/16,Kidnapping - Torture,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,7/30/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,8/11/16,Shelling,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,8/29/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,9/18/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,9/28/16,Shelling,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,10/22/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,10/30/16,Shelling,3,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,10/31/16,Kidnapping - Execution,3,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,12/14/16,Shelling,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,12/16/16,Shelling,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,1/11/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,3/29/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,6/29/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,8/18/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,9/26/16,Explosion,0,3,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,1/9/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,9/25/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,10/7/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,11/17/16,Unknown,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,12/28/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Idlib,2/10/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Idlib,12/24/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Lattakia,1/6/16,Kidnapping - Execution,3,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Quneitra,4/11/16,Explosion,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,1/5/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,1/31/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,2/23/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,3/12/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,4/3/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,4/10/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,4/14/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,4/16/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,4/24/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,5/3/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,5/13/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,6/15/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,6/18/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,7/30/16,Kidnapping - Execution,0,0,3,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,11/9/16,Detention - Execution,0,0,3,0
Syrian government and affiliated militias,Daraa,9/1/16,Shooting,0,0,2,27
Armed opposition groups,Other Nationalities,2/12/16,Shooting,0,0,2,3
Russian troops,Aleppo,1/3/16,Warplane shelling,0,0,2,2
Al-Nusra Front,Idlib,8/29/16,Kidnapping - Execution,0,0,2,0
Armed opposition groups,Aleppo,2/11/16,Shelling,0,0,2,0
Armed opposition groups,Aleppo,2/18/16,Explosion,0,0,2,0
Armed opposition groups,Aleppo,2/20/16,Shooting,0,0,2,0
Armed opposition groups,Aleppo,2/22/16,Shooting,0,0,2,0
Armed opposition groups,Aleppo,3/7/16,Shooting,0,0,2,0
Armed opposition groups,Damascus,2/9/16,Shelling,0,0,2,0
Armed opposition groups,Damascus,2/21/16,Explosion,0,2,2,0
Armed opposition groups,Damascus,2/25/16,Shelling,0,0,2,0
Armed opposition groups,Damascus,5/1/16,Shooting,0,0,2,0
Armed opposition groups,Damascus Suburbs,2/8/16,Shooting,0,0,2,0
Armed opposition groups,Damascus Suburbs,2/10/16,Shooting,0,0,2,0
Armed opposition groups,Damascus Suburbs,2/22/16,Shooting,0,0,2,0
Armed opposition groups,Damascus Suburbs,2/23/16,Shooting,0,0,2,0
Armed opposition groups,Damascus Suburbs,3/11/16,Shooting,0,0,2,0
Armed opposition groups,Daraa,2/4/16,Shelling,0,2,2,0
Armed opposition groups,Daraa,2/12/16,Shelling,2,0,2,0
Armed opposition groups,Daraa,2/15/16,Shelling,0,0,2,0
Armed opposition groups,Daraa,2/19/16,Shelling,0,2,2,0
Armed opposition groups,Deir Ezzor,2/20/16,Shelling,0,0,2,0
Armed opposition groups,Deir Ezzor,2/21/16,Shelling,0,2,2,0
Armed opposition groups,Deir Ezzor,2/26/16,Field Execution,0,0,2,0
Armed opposition groups,Deir Ezzor,3/1/16,Shelling,0,0,2,0
Armed opposition groups,Deir Ezzor,3/10/16,Shooting,0,0,2,0
Armed opposition groups,Hama,1/11/16,Shooting,0,0,2,0
Armed opposition groups,Hama,1/18/16,Shooting,0,0,2,0
Armed opposition groups,Hama,1/19/16,Shooting,0,0,2,0
Armed opposition groups,Hama,2/2/16,Shooting,0,0,2,0
Armed opposition groups,Hama,2/13/16,Shooting,0,0,2,0
Armed opposition groups,Hama,2/21/16,Shooting,0,0,2,0
Armed opposition groups,Hama,2/28/16,Shooting,0,0,2,0
Armed opposition groups,Hama,3/1/16,Shooting,0,0,2,0
Armed opposition groups,Hasakeh,2/1/16,Explosion,0,0,2,0
Armed opposition groups,Hasakeh,2/6/16,Shelling,0,0,2,0
Armed opposition groups,Hasakeh,2/29/16,Shooting,0,0,2,0
Armed opposition groups,Hasakeh,3/8/16,Explosion,0,0,2,0
Armed opposition groups,Homs,1/6/16,Shelling,0,0,2,0
Armed opposition groups,Homs,2/9/16,Shooting,0,0,2,0
Armed opposition groups,Homs,2/16/16,Shooting,0,0,2,0
Armed opposition groups,Homs,2/18/16,Shooting,0,0,2,0
Armed opposition groups,Homs,2/19/16,Shooting,0,0,2,0
Armed opposition groups,Idlib,2/17/16,Shooting,0,2,2,0
Armed opposition groups,Lattakia,1/8/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,1/10/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,1/14/16,Shelling,0,2,2,0
Armed opposition groups,Lattakia,1/18/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/5/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/7/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/10/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/12/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/13/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/19/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/24/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,2/27/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,3/12/16,Shooting,0,0,2,0
Armed opposition groups,Lattakia,5/7/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,2/5/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,2/9/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,2/16/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,2/20/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,2/29/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,3/3/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,3/4/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,3/8/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,3/9/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,4/7/16,Shooting,0,0,2,0
Armed opposition groups,Other Nationalities,4/27/16,Shooting,0,0,2,0
Armed opposition groups,Quneitra,3/4/16,Shooting,0,0,2,0
Armed opposition groups,Raqqa,2/28/16,Explosion,0,0,2,0
Armed opposition groups,Sweida,1/8/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/22/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/2/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/5/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/6/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/7/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/8/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/9/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/13/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/16/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/25/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/4/16,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/30/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/2/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/5/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/19/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/22/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/24/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/28/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/29/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/2/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/3/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/4/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/7/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/9/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/10/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/15/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/18/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/1/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,4/28/16,Shooting,0,0,2,0
Armed opposition groups,Tartous,5/7/16,Shooting,0,0,2,0
Armed opposition groups,Unknown,1/8/16,Field Execution,0,0,2,0
Armed opposition groups,Unknown,2/14/16,Shooting,0,0,2,0
Armed opposition groups,Unknown,2/25/16,Shooting,0,0,2,0
Armed opposition groups,Unknown,2/26/16,Shooting,0,0,2,0
Armed opposition groups,Unknown,2/29/16,Shooting,0,0,2,0
Armed opposition groups,Unknown,3/12/16,Shooting,0,0,2,0
International coalition forces,Deir Ezzor,2/20/16,Warplane shelling,0,0,2,0
International coalition forces,Hasakeh,1/19/16,Warplane shelling,0,0,2,0
International coalition forces,Hasakeh,4/5/16,Warplane shelling,0,0,2,0
International coalition forces,Idlib,4/6/16,Warplane shelling,0,0,2,0
International coalition forces,Raqqa,1/11/16,Warplane shelling,0,0,2,0
