date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-1}_trend,w_{t-1}_seasonality
2016-03-22,171,1,389.19186137525804,17.328571428571426,13.214285714285715,1.3,173.0,199.0,188.0,210.0,179.24038461538458,3.838270901332532
2016-03-29,142,1,345.5434381918775,18.414285714285715,14.357142857142858,0.8,171.0,173.0,199.0,188.0,178.9423076923077,1.2864816610187697
2016-04-05,153,1,426.50300918267294,19.2,8.735714285714286,0.0,142.0,171.0,173.0,199.0,180.61538461538464,1.718666779679392
2016-04-12,166,1,185.67930082261287,21.428571428571427,10.8,21.4,153.0,142.0,171.0,173.0,182.88461538461542,-30.916455793967685
2016-04-19,180,4,278.72289816077785,19.85714285714285,10.114285714285714,7.1,166.0,153.0,142.0,171.0,184.23076923076923,4.256113940077541
2016-04-26,145,4,264.64129452282185,23.47142857142857,10.457142857142856,0.3,180.0,166.0,153.0,142.0,185.3942307692308,11.72996572540482
2016-05-03,159,4,248.08211729070683,22.057142857142853,12.757142857142856,0.0,145.0,180.0,166.0,153.0,186.11538461538458,-24.70964402772941
2016-05-10,188,3,321.68791847972136,21.571428571428566,12.757142857142856,1.5,159.0,145.0,180.0,166.0,186.5480769230769,1.9725410909311933
2016-05-17,151,3,225.23396782581676,25.57142857142857,10.114285714285714,0.3,188.0,159.0,145.0,180.0,187.11538461538456,12.302162107027721
2016-05-24,171,4,284.4278330801852,22.6,11.607142857142858,4.1,151.0,188.0,159.0,145.0,187.88461538461542,-3.650268158927057
2016-05-31,137,4,172.84445377371605,23.4,12.192857142857143,0.8,171.0,151.0,188.0,159.0,188.84615384615387,21.38448106229765
2016-06-07,156,4,270.53253819311095,26.114285714285717,10.0,0.0,137.0,171.0,151.0,188.0,190.00000000000003,-24.47179535750327
2016-06-14,149,4,283.7387196792672,25.62857142857143,11.828571428571427,0.0,156.0,137.0,171.0,151.0,191.50961538461542,-9.888969213201626
2016-06-21,131,4,222.5065362892579,26.6,9.878571428571428,0.0,149.0,156.0,137.0,171.0,193.13461538461544,-7.453578966335896
2016-06-28,172,4,167.81574636460223,27.557142857142857,12.178571428571427,0.8999999999999999,131.0,149.0,156.0,137.0,194.34615384615384,-17.540624616906037
2016-07-05,92,4,229.90341897508011,27.78571428571429,12.87142857142857,0.0,172.0,131.0,149.0,156.0,195.39423076923072,-21.948183087988987
2016-07-12,104,4,181.68071007556847,28.32857142857143,11.385714285714286,0.0,92.0,172.0,131.0,149.0,183.0613166501389,-33.99797531424648
2016-07-19,212,4,182.74981586967687,27.857142857142854,9.65,0.0,104.0,92.0,172.0,131.0,183.11806490487228,-43.783424229214944
2016-07-26,191,4,166.5802264329663,27.800000000000004,10.335714285714287,0.0,212.0,104.0,92.0,172.0,183.17481315960566,-26.392591092901373
2016-08-02,235,4,177.75829421796763,28.1,8.964285714285714,0.0,191.0,212.0,104.0,92.0,183.2315614143391,-29.187213466245066
2016-08-09,228,4,172.12768811348565,28.428571428571434,11.592857142857143,0.0,235.0,191.0,212.0,104.0,183.28830966907245,-3.9048474998741365
2016-08-16,240,4,179.0198613680544,28.800000000000004,9.65,0.0,228.0,235.0,191.0,212.0,183.34505792380588,-4.5487635847852905
2016-08-23,184,4,344.72824105169923,28.414285714285718,7.707142857142857,0.0,240.0,228.0,235.0,191.0,183.40180617853932,12.038089561072832
2016-08-30,260,4,158.85920697142106,29.057142857142853,8.507142857142856,0.0,184.0,240.0,228.0,235.0,183.4585544332727,-14.054544472556262
2016-09-06,199,4,153.64198921366315,27.714285714285715,9.19285714285714,0.0,260.0,184.0,240.0,228.0,183.5153026880061,18.936154827148
2016-09-13,155,4,164.34521740351278,27.4,8.507142857142856,0.0,199.0,260.0,184.0,240.0,183.57205094273948,1.9557002806984196
2016-09-20,178,4,265.8666190081093,27.328571428571426,8.507142857142856,0.0,155.0,199.0,260.0,184.0,183.62879919747292,-21.03116452216144
2016-09-27,256,4,282.94747548703083,26.142857142857142,10.8,0.5,178.0,155.0,199.0,260.0,183.6855474522063,-14.601362658354617
2016-10-04,232,4,162.7416312101989,26.12857142857143,9.65,0.0,256.0,178.0,155.0,199.0,183.7422957069397,-24.229253102240094
2016-10-11,259,4,167.57959067602346,25.17142857142857,7.135714285714287,0.0,232.0,256.0,178.0,155.0,183.79904396167308,-22.257784571766628
2016-10-18,213,4,159.2683967975012,25.071428571428577,9.992857142857146,0.0,259.0,232.0,256.0,178.0,183.85579221640648,25.95406857409147
2016-10-25,213,3,160.4930369064086,23.78571428571429,8.507142857142858,0.0,213.0,259.0,232.0,256.0,183.91254047113992,-2.9943346903068564
2016-11-01,169,3,156.08491401674925,24.37142857142857,12.985714285714286,14.0,213.0,213.0,259.0,232.0,183.9692887258733,4.925851788884587
2016-11-08,231,4,217.84603761884497,20.8,9.771428571428572,0.0,169.0,213.0,213.0,259.0,184.02603698060668,-23.727679680641927
2016-11-15,198,4,150.28471606655762,23.0,9.421428571428573,0.0,231.0,169.0,213.0,213.0,184.08278523534008,17.013019619062305
2016-11-22,220,4,151.13176240892216,20.47142857142857,9.428571428571429,0.0,198.0,231.0,169.0,213.0,184.13953349007352,4.333847123894762
2016-11-29,240,4,151.99436438464355,18.585714285714285,9.192857142857145,0.0,220.0,198.0,231.0,169.0,184.19628174480687,-1.175453576400987
2016-12-06,273,4,168.5609965208124,17.32857142857143,16.67142857142857,0.0,240.0,220.0,198.0,231.0,184.2530299995403,17.279989313046848
2016-12-13,271,4,172.0474593165351,15.399999999999995,12.514285714285714,0.0,273.0,240.0,220.0,198.0,184.30977825427368,16.57197066403316
2016-12-20,278,1,185.44505788373817,11.814285714285711,13.664285714285713,0.0,271.0,273.0,240.0,220.0,184.36652650900712,29.613952015019454
2016-12-27,293,3,155.4705921828375,13.714285714285715,18.15714285714285,0.0,278.0,271.0,273.0,240.0,184.42327476374047,51.77452310959553
2017-01-03,177,2,182.7531487800263,14.45,31.975,2.3,293.0,278.0,271.0,273.0,184.4800230184739,59.43829933237669
